Region, Vert, Vert, Vert
, 34.50:19.50, 1.32, 31: 29: , , CHOKE, 29-31: 
, 35.00:5.00, 1.00, 20: 26: , , CHOKE, 20-26: 
, 38.40:10.80, 3.70, 25: 37: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 28: , , CHOKE, 
, 35.18:12.23, 3.68, 27: 29: 22: 19: , REGION, , 
, 34.09:15.36, 2.29, 28: 30: 24: , REGION, CHOKE, 28-29: 
, 35.60:17.40, 1.40, 29: 31: 32: , REGION, CHOKE, 29-30: 30-32: 
, 34.50:19.50, 1.32, 24: 30: 33: , REGION, CHOKE, 30-31: 
, 37.20:17.80, 1.90, 30: 33: 35: , REGION, CHOKE, 32-35: 
, 37.00:20.00, 1.00, 32: 31: , , CHOKE, 31-32: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 36: 32: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 35: 39: , , CHOKE, 35-39: 
, 42.00:8.00, 1.00, 26: , , CHOKE, 
, 41.33:12.33, 1.53, 39: , , CHOKE, 
, 47.00:16.00, 5.29, 36: 38: , REGION, CHOKE, 
Choke point 3
Merging 7 into 3
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
, 8.00:20.00, 1.73, 1: 4: 7: 6: , REGION, CHOKE, 1-3: 
, 8.34:22.33, 1.52, 8: 3: , , CHOKE, 3-8: 
, 11.70:12.02, 3.71, 2: 16: 6: 1: , REGION, , 
, 11.60:17.60, 2.94, 12: 5: 3: , REGION, CHOKE, 5-6: 
, 10.66:20.66, 1.53, 8: 3: , , CHOKE, 3-8: 
, 10.00:22.75, 1.75, 4: 7: 9: , REGION, , 
, 10.00:23.00, 1.73, 8: 10: , , CHOKE, 8-10: 
, 10.00:23.00, 1.73, 9: , REGION, , 
, 14.00:23.00, 1.73, 14: , REGION, , 
, 14.00:19.00, 2.00, 13: 17: 6: , REGION, CHOKE, 6-12: 
, 15.00:20.80, 1.91, 12: 14: 15: , REGION, CHOKE, 12-13: 
, 14.00:23.00, 1.73, 11: 13: , , CHOKE, 11-13: 
, 17.00:20.00, 1.00, 13: 17: , , CHOKE, 13-17: 
, 17.55:14.22, 1.34, 5: 17: , , CHOKE, 5-17: 
, 16.78:17.11, 1.84, 12: 16: 15: , REGION, CHOKE, 12-17: 
, 30.00:10.00, 1.00, 21: 27: , , CHOKE, 21-27: 
, 32.86:5.00, 1.86, 20: 24: 22: , REGION, , 
, 33.14:6.00, 1.85, 19: 21: , , CHOKE, 19-21: 
, 32.52:8.88, 2.18, 20: 18: 27: , REGION, CHOKE, 21-27: 
, 33.33:4.33, 1.52, 19: , REGION, CHOKE, 19-22: 
, 34.50:19.50, 1.32, 30: 28: , , CHOKE, 28-30: 
, 35.00:5.00, 1.00, 19: 25: , , CHOKE, 19-25: 
, 38.40:10.80, 3.70, 24: 36: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 27: , , CHOKE, 
, 35.18:12.23, 3.68, 26: 28: 21: 18: , REGION, , 
, 34.09:15.36, 2.29, 27: 29: 23: , REGION, CHOKE, 27-28: 
, 35.60:17.40, 1.40, 28: 30: 31: , REGION, CHOKE, 28-29: 29-31: 
, 34.50:19.50, 1.32, 23: 29: 32: , REGION, CHOKE, 29-30: 
, 37.20:17.80, 1.90, 29: 32: 34: , REGION, CHOKE, 31-34: 
, 37.00:20.00, 1.00, 31: 30: , , CHOKE, 30-31: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 35: 31: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 34: 38: , , CHOKE, 34-38: 
, 42.00:8.00, 1.00, 25: , , CHOKE, 
, 41.33:12.33, 1.53, 38: , , CHOKE, 
, 47.00:16.00, 5.29, 35: 37: , REGION, CHOKE, 
Choke point 9
Merging 10 into 8
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
, 8.00:20.00, 1.73, 1: 4: 7: 6: , REGION, CHOKE, 1-3: 
, 8.34:22.33, 1.52, 8: 3: , , CHOKE, 3-8: 
, 11.70:12.02, 3.71, 2: 14: 6: 1: , REGION, , 
, 11.60:17.60, 2.94, 10: 5: 3: , REGION, CHOKE, 5-6: 
, 10.66:20.66, 1.53, 8: 3: , , CHOKE, 3-8: 
, 10.00:22.75, 1.75, 4: 7: , REGION, , 
, 14.00:23.00, 1.73, 12: , REGION, , 
, 14.00:19.00, 2.00, 11: 15: 6: , REGION, CHOKE, 6-10: 
, 15.00:20.80, 1.91, 10: 12: 13: , REGION, CHOKE, 10-11: 
, 14.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 17.00:20.00, 1.00, 11: 15: , , CHOKE, 11-15: 
, 17.55:14.22, 1.34, 5: 15: , , CHOKE, 5-15: 
, 16.78:17.11, 1.84, 10: 14: 13: , REGION, CHOKE, 10-15: 
, 30.00:10.00, 1.00, 19: 25: , , CHOKE, 19-25: 
, 32.86:5.00, 1.86, 18: 22: 20: , REGION, , 
, 33.14:6.00, 1.85, 17: 19: , , CHOKE, 17-19: 
, 32.52:8.88, 2.18, 18: 16: 25: , REGION, CHOKE, 19-25: 
, 33.33:4.33, 1.52, 17: , REGION, CHOKE, 17-20: 
, 34.50:19.50, 1.32, 28: 26: , , CHOKE, 26-28: 
, 35.00:5.00, 1.00, 17: 23: , , CHOKE, 17-23: 
, 38.40:10.80, 3.70, 22: 34: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 25: , , CHOKE, 
, 35.18:12.23, 3.68, 24: 26: 19: 16: , REGION, , 
, 34.09:15.36, 2.29, 25: 27: 21: , REGION, CHOKE, 25-26: 
, 35.60:17.40, 1.40, 26: 28: 29: , REGION, CHOKE, 26-27: 27-29: 
, 34.50:19.50, 1.32, 21: 27: 30: , REGION, CHOKE, 27-28: 
, 37.20:17.80, 1.90, 27: 30: 32: , REGION, CHOKE, 29-32: 
, 37.00:20.00, 1.00, 29: 28: , , CHOKE, 28-29: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 33: 29: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 32: 36: , , CHOKE, 32-36: 
, 42.00:8.00, 1.00, 23: , , CHOKE, 
, 41.33:12.33, 1.53, 36: , , CHOKE, 
, 47.00:16.00, 5.29, 33: 35: , REGION, CHOKE, 
Choke point 12
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
, 8.00:20.00, 1.73, 1: 4: 7: 6: , REGION, CHOKE, 1-3: 
, 8.34:22.33, 1.52, 8: 3: , , CHOKE, 3-8: 
, 11.70:12.02, 3.71, 2: 14: 6: 1: , REGION, , 
, 11.60:17.60, 2.94, 10: 5: 3: , REGION, CHOKE, 5-6: 
, 10.66:20.66, 1.53, 8: 3: , , CHOKE, 3-8: 
, 10.00:22.75, 1.75, 4: 7: , REGION, , 
, 14.00:23.00, 1.73, 12: , REGION, , 
, 14.00:19.00, 2.00, 11: 15: 6: , REGION, CHOKE, 6-10: 
, 15.00:20.80, 1.91, 10: 12: 13: , REGION, CHOKE, 10-11: 
, 14.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 17.00:20.00, 1.00, 11: 15: , , CHOKE, 11-15: 
, 17.55:14.22, 1.34, 5: 15: , , CHOKE, 5-15: 
, 16.78:17.11, 1.84, 10: 14: 13: , REGION, CHOKE, 10-15: 
, 30.00:10.00, 1.00, 19: 25: , , CHOKE, 19-25: 
, 32.86:5.00, 1.86, 18: 22: 20: , REGION, , 
, 33.14:6.00, 1.85, 17: 19: , , CHOKE, 17-19: 
, 32.52:8.88, 2.18, 18: 16: 25: , REGION, CHOKE, 19-25: 
, 33.33:4.33, 1.52, 17: , REGION, CHOKE, 17-20: 
, 34.50:19.50, 1.32, 28: 26: , , CHOKE, 26-28: 
, 35.00:5.00, 1.00, 17: 23: , , CHOKE, 17-23: 
, 38.40:10.80, 3.70, 22: 34: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 25: , , CHOKE, 
, 35.18:12.23, 3.68, 24: 26: 19: 16: , REGION, , 
, 34.09:15.36, 2.29, 25: 27: 21: , REGION, CHOKE, 25-26: 
, 35.60:17.40, 1.40, 26: 28: 29: , REGION, CHOKE, 26-27: 27-29: 
, 34.50:19.50, 1.32, 21: 27: 30: , REGION, CHOKE, 27-28: 
, 37.20:17.80, 1.90, 27: 30: 32: , REGION, CHOKE, 29-32: 
, 37.00:20.00, 1.00, 29: 28: , , CHOKE, 28-29: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 33: 29: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 32: 36: , , CHOKE, 32-36: 
, 42.00:8.00, 1.00, 23: , , CHOKE, 
, 41.33:12.33, 1.53, 36: , , CHOKE, 
, 47.00:16.00, 5.29, 33: 35: , REGION, CHOKE, 
Choke point 7
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
, 8.00:20.00, 1.73, 1: 4: 7: 6: , REGION, CHOKE, 1-3: 
, 8.34:22.33, 1.52, 8: 3: , , CHOKE, 3-8: 
, 11.70:12.02, 3.71, 2: 14: 6: 1: , REGION, , 
, 11.60:17.60, 2.94, 10: 5: 3: , REGION, CHOKE, 5-6: 
, 10.66:20.66, 1.53, 8: 3: , , CHOKE, 3-8: 
, 10.00:22.75, 1.75, 4: 7: , REGION, , 
, 14.00:23.00, 1.73, 12: , REGION, , 
, 14.00:19.00, 2.00, 11: 15: 6: , REGION, CHOKE, 6-10: 
, 15.00:20.80, 1.91, 10: 12: 13: , REGION, CHOKE, 10-11: 
, 14.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 17.00:20.00, 1.00, 11: 15: , , CHOKE, 11-15: 
, 17.55:14.22, 1.34, 5: 15: , , CHOKE, 5-15: 
, 16.78:17.11, 1.84, 10: 14: 13: , REGION, CHOKE, 10-15: 
, 30.00:10.00, 1.00, 19: 25: , , CHOKE, 19-25: 
, 32.86:5.00, 1.86, 18: 22: 20: , REGION, , 
, 33.14:6.00, 1.85, 17: 19: , , CHOKE, 17-19: 
, 32.52:8.88, 2.18, 18: 16: 25: , REGION, CHOKE, 19-25: 
, 33.33:4.33, 1.52, 17: , REGION, CHOKE, 17-20: 
, 34.50:19.50, 1.32, 28: 26: , , CHOKE, 26-28: 
, 35.00:5.00, 1.00, 17: 23: , , CHOKE, 17-23: 
, 38.40:10.80, 3.70, 22: 34: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 25: , , CHOKE, 
, 35.18:12.23, 3.68, 24: 26: 19: 16: , REGION, , 
, 34.09:15.36, 2.29, 25: 27: 21: , REGION, CHOKE, 25-26: 
, 35.60:17.40, 1.40, 26: 28: 29: , REGION, CHOKE, 26-27: 27-29: 
, 34.50:19.50, 1.32, 21: 27: 30: , REGION, CHOKE, 27-28: 
, 37.20:17.80, 1.90, 27: 30: 32: , REGION, CHOKE, 29-32: 
, 37.00:20.00, 1.00, 29: 28: , , CHOKE, 28-29: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 33: 29: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 32: 36: , , CHOKE, 32-36: 
, 42.00:8.00, 1.00, 23: , , CHOKE, 
, 41.33:12.33, 1.53, 36: , , CHOKE, 
, 47.00:16.00, 5.29, 33: 35: , REGION, CHOKE, 
Choke point 35
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
, 8.00:20.00, 1.73, 1: 4: 7: 6: , REGION, CHOKE, 1-3: 
, 8.34:22.33, 1.52, 8: 3: , , CHOKE, 3-8: 
, 11.70:12.02, 3.71, 2: 14: 6: 1: , REGION, , 
, 11.60:17.60, 2.94, 10: 5: 3: , REGION, CHOKE, 5-6: 
, 10.66:20.66, 1.53, 8: 3: , , CHOKE, 3-8: 
, 10.00:22.75, 1.75, 4: 7: , REGION, , 
, 14.00:23.00, 1.73, 12: , REGION, , 
, 14.00:19.00, 2.00, 11: 15: 6: , REGION, CHOKE, 6-10: 
, 15.00:20.80, 1.91, 10: 12: 13: , REGION, CHOKE, 10-11: 
, 14.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 17.00:20.00, 1.00, 11: 15: , , CHOKE, 11-15: 
, 17.55:14.22, 1.34, 5: 15: , , CHOKE, 5-15: 
, 16.78:17.11, 1.84, 10: 14: 13: , REGION, CHOKE, 10-15: 
, 30.00:10.00, 1.00, 19: 25: , , CHOKE, 19-25: 
, 32.86:5.00, 1.86, 18: 22: 20: , REGION, , 
, 33.14:6.00, 1.85, 17: 19: , , CHOKE, 17-19: 
, 32.52:8.88, 2.18, 18: 16: 25: , REGION, CHOKE, 19-25: 
, 33.33:4.33, 1.52, 17: , REGION, CHOKE, 17-20: 
, 34.50:19.50, 1.32, 28: 26: , , CHOKE, 26-28: 
, 35.00:5.00, 1.00, 17: 23: , , CHOKE, 17-23: 
, 38.40:10.80, 3.70, 22: 34: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 25: , , CHOKE, 
, 35.18:12.23, 3.68, 24: 26: 19: 16: , REGION, , 
, 34.09:15.36, 2.29, 25: 27: 21: , REGION, CHOKE, 25-26: 
, 35.60:17.40, 1.40, 26: 28: 29: , REGION, CHOKE, 26-27: 27-29: 
, 34.50:19.50, 1.32, 21: 27: 30: , REGION, CHOKE, 27-28: 
, 37.20:17.80, 1.90, 27: 30: 32: , REGION, CHOKE, 29-32: 
, 37.00:20.00, 1.00, 29: 28: , , CHOKE, 28-29: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 33: 29: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 32: 36: , , CHOKE, 32-36: 
, 42.00:8.00, 1.00, 23: , , CHOKE, 
, 41.33:12.33, 1.53, 36: , , CHOKE, 
, 47.00:16.00, 5.29, 33: 35: , REGION, CHOKE, 
Choke point 4
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
, 8.00:20.00, 1.73, 1: 4: 7: 6: , REGION, CHOKE, 1-3: 
, 8.34:22.33, 1.52, 8: 3: , , CHOKE, 3-8: 
, 11.70:12.02, 3.71, 2: 14: 6: 1: , REGION, , 
, 11.60:17.60, 2.94, 10: 5: 3: , REGION, CHOKE, 5-6: 
, 10.66:20.66, 1.53, 8: 3: , , CHOKE, 3-8: 
, 10.00:22.75, 1.75, 4: 7: , REGION, , 
, 14.00:23.00, 1.73, 12: , REGION, , 
, 14.00:19.00, 2.00, 11: 15: 6: , REGION, CHOKE, 6-10: 
, 15.00:20.80, 1.91, 10: 12: 13: , REGION, CHOKE, 10-11: 
, 14.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 17.00:20.00, 1.00, 11: 15: , , CHOKE, 11-15: 
, 17.55:14.22, 1.34, 5: 15: , , CHOKE, 5-15: 
, 16.78:17.11, 1.84, 10: 14: 13: , REGION, CHOKE, 10-15: 
, 30.00:10.00, 1.00, 19: 25: , , CHOKE, 19-25: 
, 32.86:5.00, 1.86, 18: 22: 20: , REGION, , 
, 33.14:6.00, 1.85, 17: 19: , , CHOKE, 17-19: 
, 32.52:8.88, 2.18, 18: 16: 25: , REGION, CHOKE, 19-25: 
, 33.33:4.33, 1.52, 17: , REGION, CHOKE, 17-20: 
, 34.50:19.50, 1.32, 28: 26: , , CHOKE, 26-28: 
, 35.00:5.00, 1.00, 17: 23: , , CHOKE, 17-23: 
, 38.40:10.80, 3.70, 22: 34: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 25: , , CHOKE, 
, 35.18:12.23, 3.68, 24: 26: 19: 16: , REGION, , 
, 34.09:15.36, 2.29, 25: 27: 21: , REGION, CHOKE, 25-26: 
, 35.60:17.40, 1.40, 26: 28: 29: , REGION, CHOKE, 26-27: 27-29: 
, 34.50:19.50, 1.32, 21: 27: 30: , REGION, CHOKE, 27-28: 
, 37.20:17.80, 1.90, 27: 30: 32: , REGION, CHOKE, 29-32: 
, 37.00:20.00, 1.00, 29: 28: , , CHOKE, 28-29: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 33: 29: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 32: 36: , , CHOKE, 32-36: 
, 42.00:8.00, 1.00, 23: , , CHOKE, 
, 41.33:12.33, 1.53, 36: , , CHOKE, 
, 47.00:16.00, 5.29, 33: 35: , REGION, CHOKE, 
Choke point 20
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
, 8.00:20.00, 1.73, 1: 4: 7: 6: , REGION, CHOKE, 1-3: 
, 8.34:22.33, 1.52, 8: 3: , , CHOKE, 3-8: 
, 11.70:12.02, 3.71, 2: 14: 6: 1: , REGION, , 
, 11.60:17.60, 2.94, 10: 5: 3: , REGION, CHOKE, 5-6: 
, 10.66:20.66, 1.53, 8: 3: , , CHOKE, 3-8: 
, 10.00:22.75, 1.75, 4: 7: , REGION, , 
, 14.00:23.00, 1.73, 12: , REGION, , 
, 14.00:19.00, 2.00, 11: 15: 6: , REGION, CHOKE, 6-10: 
, 15.00:20.80, 1.91, 10: 12: 13: , REGION, CHOKE, 10-11: 
, 14.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 17.00:20.00, 1.00, 11: 15: , , CHOKE, 11-15: 
, 17.55:14.22, 1.34, 5: 15: , , CHOKE, 5-15: 
, 16.78:17.11, 1.84, 10: 14: 13: , REGION, CHOKE, 10-15: 
, 30.00:10.00, 1.00, 19: 25: , , CHOKE, 19-25: 
, 32.86:5.00, 1.86, 18: 22: 20: , REGION, , 
, 33.14:6.00, 1.85, 17: 19: , , CHOKE, 17-19: 
, 32.52:8.88, 2.18, 18: 16: 25: , REGION, CHOKE, 19-25: 
, 33.33:4.33, 1.52, 17: , REGION, CHOKE, 17-20: 
, 34.50:19.50, 1.32, 28: 26: , , CHOKE, 26-28: 
, 35.00:5.00, 1.00, 17: 23: , , CHOKE, 17-23: 
, 38.40:10.80, 3.70, 22: 34: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 25: , , CHOKE, 
, 35.18:12.23, 3.68, 24: 26: 19: 16: , REGION, , 
, 34.09:15.36, 2.29, 25: 27: 21: , REGION, CHOKE, 25-26: 
, 35.60:17.40, 1.40, 26: 28: 29: , REGION, CHOKE, 26-27: 27-29: 
, 34.50:19.50, 1.32, 21: 27: 30: , REGION, CHOKE, 27-28: 
, 37.20:17.80, 1.90, 27: 30: 32: , REGION, CHOKE, 29-32: 
, 37.00:20.00, 1.00, 29: 28: , , CHOKE, 28-29: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 33: 29: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 32: 36: , , CHOKE, 32-36: 
, 42.00:8.00, 1.00, 23: , , CHOKE, 
, 41.33:12.33, 1.53, 36: , , CHOKE, 
, 47.00:16.00, 5.29, 33: 35: , REGION, CHOKE, 
Choke point 27
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
, 8.00:20.00, 1.73, 1: 4: 7: 6: , REGION, CHOKE, 1-3: 
, 8.34:22.33, 1.52, 8: 3: , , CHOKE, 3-8: 
, 11.70:12.02, 3.71, 2: 14: 6: 1: , REGION, , 
, 11.60:17.60, 2.94, 10: 5: 3: , REGION, CHOKE, 5-6: 
, 10.66:20.66, 1.53, 8: 3: , , CHOKE, 3-8: 
, 10.00:22.75, 1.75, 4: 7: , REGION, , 
, 14.00:23.00, 1.73, 12: , REGION, , 
, 14.00:19.00, 2.00, 11: 15: 6: , REGION, CHOKE, 6-10: 
, 15.00:20.80, 1.91, 10: 12: 13: , REGION, CHOKE, 10-11: 
, 14.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 17.00:20.00, 1.00, 11: 15: , , CHOKE, 11-15: 
, 17.55:14.22, 1.34, 5: 15: , , CHOKE, 5-15: 
, 16.78:17.11, 1.84, 10: 14: 13: , REGION, CHOKE, 10-15: 
, 30.00:10.00, 1.00, 19: 25: , , CHOKE, 19-25: 
, 32.86:5.00, 1.86, 18: 22: 20: , REGION, , 
, 33.14:6.00, 1.85, 17: 19: , , CHOKE, 17-19: 
, 32.52:8.88, 2.18, 18: 16: 25: , REGION, CHOKE, 19-25: 
, 33.33:4.33, 1.52, 17: , REGION, CHOKE, 17-20: 
, 34.50:19.50, 1.32, 28: 26: , , CHOKE, 26-28: 
, 35.00:5.00, 1.00, 17: 23: , , CHOKE, 17-23: 
, 38.40:10.80, 3.70, 22: 34: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 25: , , CHOKE, 
, 35.18:12.23, 3.68, 24: 26: 19: 16: , REGION, , 
, 34.09:15.36, 2.29, 25: 27: 21: , REGION, CHOKE, 25-26: 
, 35.60:17.40, 1.40, 26: 28: 29: , REGION, CHOKE, 26-27: 27-29: 
, 34.50:19.50, 1.32, 21: 27: 30: , REGION, CHOKE, 27-28: 
, 37.20:17.80, 1.90, 27: 30: 32: , REGION, CHOKE, 29-32: 
, 37.00:20.00, 1.00, 29: 28: , , CHOKE, 28-29: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 33: 29: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 32: 36: , , CHOKE, 32-36: 
, 42.00:8.00, 1.00, 23: , , CHOKE, 
, 41.33:12.33, 1.53, 36: , , CHOKE, 
, 47.00:16.00, 5.29, 33: 35: , REGION, CHOKE, 
Choke point 14
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
, 8.00:20.00, 1.73, 1: 4: 7: 6: , REGION, CHOKE, 1-3: 
, 8.34:22.33, 1.52, 8: 3: , , CHOKE, 3-8: 
, 11.70:12.02, 3.71, 2: 14: 6: 1: , REGION, , 
, 11.60:17.60, 2.94, 10: 5: 3: , REGION, CHOKE, 5-6: 
, 10.66:20.66, 1.53, 8: 3: , , CHOKE, 3-8: 
, 10.00:22.75, 1.75, 4: 7: , REGION, , 
, 14.00:23.00, 1.73, 12: , REGION, , 
, 14.00:19.00, 2.00, 11: 15: 6: , REGION, CHOKE, 6-10: 
, 15.00:20.80, 1.91, 10: 12: 13: , REGION, CHOKE, 10-11: 
, 14.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 17.00:20.00, 1.00, 11: 15: , , CHOKE, 11-15: 
, 17.55:14.22, 1.34, 5: 15: , , CHOKE, 5-15: 
, 16.78:17.11, 1.84, 10: 14: 13: , REGION, CHOKE, 10-15: 
, 30.00:10.00, 1.00, 19: 25: , , CHOKE, 19-25: 
, 32.86:5.00, 1.86, 18: 22: 20: , REGION, , 
, 33.14:6.00, 1.85, 17: 19: , , CHOKE, 17-19: 
, 32.52:8.88, 2.18, 18: 16: 25: , REGION, CHOKE, 19-25: 
, 33.33:4.33, 1.52, 17: , REGION, CHOKE, 17-20: 
, 34.50:19.50, 1.32, 28: 26: , , CHOKE, 26-28: 
, 35.00:5.00, 1.00, 17: 23: , , CHOKE, 17-23: 
, 38.40:10.80, 3.70, 22: 34: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 25: , , CHOKE, 
, 35.18:12.23, 3.68, 24: 26: 19: 16: , REGION, , 
, 34.09:15.36, 2.29, 25: 27: 21: , REGION, CHOKE, 25-26: 
, 35.60:17.40, 1.40, 26: 28: 29: , REGION, CHOKE, 26-27: 27-29: 
, 34.50:19.50, 1.32, 21: 27: 30: , REGION, CHOKE, 27-28: 
, 37.20:17.80, 1.90, 27: 30: 32: , REGION, CHOKE, 29-32: 
, 37.00:20.00, 1.00, 29: 28: , , CHOKE, 28-29: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 33: 29: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 32: 36: , , CHOKE, 32-36: 
, 42.00:8.00, 1.00, 23: , , CHOKE, 
, 41.33:12.33, 1.53, 36: , , CHOKE, 
, 47.00:16.00, 5.29, 33: 35: , REGION, CHOKE, 
Choke point 2
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
, 8.00:20.00, 1.73, 1: 4: 7: 6: , REGION, CHOKE, 1-3: 
, 8.34:22.33, 1.52, 8: 3: , , CHOKE, 3-8: 
, 11.70:12.02, 3.71, 2: 14: 6: 1: , REGION, , 
, 11.60:17.60, 2.94, 10: 5: 3: , REGION, CHOKE, 5-6: 
, 10.66:20.66, 1.53, 8: 3: , , CHOKE, 3-8: 
, 10.00:22.75, 1.75, 4: 7: , REGION, , 
, 14.00:23.00, 1.73, 12: , REGION, , 
, 14.00:19.00, 2.00, 11: 15: 6: , REGION, CHOKE, 6-10: 
, 15.00:20.80, 1.91, 10: 12: 13: , REGION, CHOKE, 10-11: 
, 14.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 17.00:20.00, 1.00, 11: 15: , , CHOKE, 11-15: 
, 17.55:14.22, 1.34, 5: 15: , , CHOKE, 5-15: 
, 16.78:17.11, 1.84, 10: 14: 13: , REGION, CHOKE, 10-15: 
, 30.00:10.00, 1.00, 19: 25: , , CHOKE, 19-25: 
, 32.86:5.00, 1.86, 18: 22: 20: , REGION, , 
, 33.14:6.00, 1.85, 17: 19: , , CHOKE, 17-19: 
, 32.52:8.88, 2.18, 18: 16: 25: , REGION, CHOKE, 19-25: 
, 33.33:4.33, 1.52, 17: , REGION, CHOKE, 17-20: 
, 34.50:19.50, 1.32, 28: 26: , , CHOKE, 26-28: 
, 35.00:5.00, 1.00, 17: 23: , , CHOKE, 17-23: 
, 38.40:10.80, 3.70, 22: 34: , REGION, CHOKE, 
, 35.41:12.16, 3.64, 25: , , CHOKE, 
, 35.18:12.23, 3.68, 24: 26: 19: 16: , REGION, , 
, 34.09:15.36, 2.29, 25: 27: 21: , REGION, CHOKE, 25-26: 
, 35.60:17.40, 1.40, 26: 28: 29: , REGION, CHOKE, 26-27: 27-29: 
, 34.50:19.50, 1.32, 21: 27: 30: , REGION, CHOKE, 27-28: 
, 37.20:17.80, 1.90, 27: 30: 32: , REGION, CHOKE, 29-32: 
, 37.00:20.00, 1.00, 29: 28: , , CHOKE, 28-29: 
, 37.50:2.50, 1.32, , REGION, , 
, 39.69:16.54, 2.99, 33: 29: , REGION, CHOKE, 
, 40.89:17.22, 2.84, 32: 36: , , CHOKE, 32-36: 
, 42.00:8.00, 1.00, 23: , , CHOKE, 
, 41.33:12.33, 1.53, 36: , , CHOKE, 
, 47.00:16.00, 5.29, 33: 35: , REGION, CHOKE, 
Choke point 21
, -4.00:17.00, 4.36, , REGION, , 
, 4.96:15.96, 3.53, 3: 2: 5: , REGION, , 
, 7.50:10.50, 1.32, 5: 1: , , CHOKE, 1-5: 
